2.3855334372571413,2.385757228037456
2.3544110942926855,2.354599073588045
2.324003602155999,2.3247663548747783
2.294574782038462,2.2951622350770133
2.2662638782661504,2.2666853271596437
2.2385637953213466,2.2387282565793147
2.2110613048644816,2.2113723971035464
2.184068368584749,2.1845348814227346
2.158038503225964,2.1586852964053014
2.1329077716592573,2.1332217177889046
2.107880764432114,2.108418732272999
2.0836848367762597,2.0841227909355684
2.0601238577816265,2.060803580881343
2.0373348323243152,2.0377738807352537
2.01526099855365,2.0155305843652407
1.9926639027355812,1.9932635941658856
1.9703175946706712,1.9708038714142693
1.9510807246899209,1.9513199020365044
1.9296631990763566,1.9299020833528668
1.907921132047156,1.9085553469230891
1.8889693068914952,1.8892410028378566
