wavelength,spectrum,dev
1.891788689841668,-2114837.633583024,6935923.690196433
1.8918024665939528,2555859.395013784,19657095.210966587
1.8918162416573785,130116.48792597739,1311456.0512207288
1.891830015032204,125289.28127397869,346566.39403962286
1.8918437867186884,226267.32756426718,169571.2702811784
1.8918575567170905,153784.22148363327,85677.58670147341
1.8918713250276689,1100.098191242335,70605.48243110302
1.8918850916506802,77644.24357076261,207258.57870823125
1.8918988565863826,-233512.52401351006,400573.69016005663
1.891912619835032,13969.112825025033,141596.52541086602
1.8919263813968854,-73438.63093442869,364487.7670723702
1.8919401412721968,-16852.158724221124,132272.34425985478
1.8919538994612233,210108.68176092426,418483.4013536411
1.8919676559642182,1974700.494089787,37715792.228434466
1.8919814107814354,646410.4466806976,3335682.1873846147
1.89199516391313,1097302.687465048,8993347.217479737
1.8920089153595532,824705.2835918306,5156515.890917668
1.8920226651209595,-60941.77017920072,194526.6597006361
1.8920364131975997,-146257.91107623055,127943.48625027771
1.892050159589726,-183253.95950675043,331285.8140033931
1.8920639042975895,-18375.34159627485,208984.66743109497
1.8920776473214413,57098.304128528864,209874.57253220398
1.8920913886615303,612556.4996422207,3901554.5716437213
1.8921051283181072,84303.38139707077,192849.04113262775
1.892118866291421,-157871.0014148687,309132.49451395724
1.8921326025817207,-47159.64955997121,357307.0589418924
1.8921463371892533,185283.9144323374,253322.4123660654
1.8921600701142671,71356.23624669133,63321.309591121855
1.8921738013570095,-86994.17549872778,79737.46623141291
1.8921875309177265,-183458.58562216623,202313.93732129445
1.892201258796665,-77282.59017377418,67747.8688215078
1.8922149849940701,-1441911.4351747804,7725803.927223958
1.892228709510188,182505.69251565041,150641.01026954045
1.8922424323452616,226139.50063552172,213874.91878481128
1.8922561534995368,4240499.285554275,23679666.458540827
1.8922698729732557,574231.027049458,547537.3273680498
1.892283590766663,145167.6423916824,130773.31796588787
1.8922973068799998,202665.92459025048,246594.31917816354
1.8923110213135097,3782788.604873463,100279867.54643317
1.8923247340674334,2508301.3805669225,24419962.554864395
1.892338445142013,229621.3946183089,2584884.941282735
1.8923521545374886,1807076.029845514,16948535.0462279
1.8923658622541,21978.857611528147,169350.8390822499
1.8923795682920879,29020.669419138118,181448.4955455543
1.8923932726516903,1616257.5515406402,28685266.44560116
1.892406975333147,-2549280.199001887,33082956.76856261
1.8924206763366955,-102522.84114169842,204749.96609522868
1.892434375662573,112443.02413442424,97049.67615689813
1.892448073311018,39644.365638029354,53448.62822283271
1.8924617692822667,1938.6592877457958,69870.72130173777
1.8924754635765544,144693.65812274264,297017.7703620999
1.8924891561941182,-6113469.832031747,170992086.8269374
1.8925028471351923,-210046.3432452865,205030.87197394832
1.892516536400012,-373569.8892302504,354131.7210714255
1.8925302239888107,-692549.2276094579,827664.4654163237
1.8925439099018229,746181.798708069,1852933.336854361
1.8925575941392814,1716561.021795976,8803332.254548265
1.8925712767014193,-430086.1626009013,418514.1671058446
1.8925849575884681,-98445.6855273413,207813.39887878572
1.8925986368006606,-345914.2778885999,436347.8688013177
1.8926123143382272,-1267282.7432627634,4182086.6548505696
1.8926259902013987,-52623.002640615916,142345.7863930552
1.8926396643904055,-231943.12744555937,438279.32186449924
1.8926533369054772,-302310.85654922196,529681.1434220695
1.8926670077468428,-845268.7250871055,1585537.667329524
1.892680676914731,-646235.0689627322,564046.4749081215
1.8926943444093713,-1128821.9064344277,2019929.1914252746
1.892708010230989,483403.8682945839,638630.0911217476
1.8927216743798143,104010.88608412076,109545.60151029608
1.8927353368560715,247923.53022564822,224191.96085596946
1.8927489976599874,37250947.824175924,3701128866.59918
1.892762656791789,-394199.53758530243,538162.4012590805
1.8927763142517,-285788.0100006488,304589.0836327716
1.8927899700399455,-3061129.3085560524,24750222.890119016
1.8928036241567503,-442634.830514271,629847.0151064426
1.892817276602338,29179946.558250185,2089758527.3319268
1.892830927376931,452100.82820106304,295433.186442198
1.892844576480753,-1635493.432222428,4650642.073254877
1.892858223914026,54263.9150419396,93256.76097469692
1.8928718696769713,253265.4009684987,211544.60566388667
1.8928855137698106,-650787.9452922479,1448741.0607122858
1.8928991561927655,41856.91558214273,142656.24087450097
1.8929127969460544,91638.36505796728,84718.40966880966
1.8929264360298983,39153.73139878514,85830.82962808856
1.8929400734445159,730355.9080149621,3155004.2699508145
1.8929537091901256,1913413.6246148085,11932801.601441737
1.8929673432669472,426549.01564670133,1395546.9167730904
1.8929809756751974,802930.8260859149,4211249.428835536
1.8929946064150933,847058.5321628371,3244281.7240810627
1.893008235486852,-1342662.2445292345,3825857.130585471
1.8930218628906896,-284015.41507092706,393658.88622324954
1.8930354886268217,346678.58743633586,3351745.258783204
1.8930491126954643,-137593.22180432276,574207.6880484712
1.8930627350968314,-3322051.1726336866,62050913.18323293
1.8930763558311385,98843.55142798334,255194.67750814286
1.8930899748985974,116034.45000126786,368362.70875149814
1.8931035922994233,221762.89837429932,618086.4339655982
1.8931172080338279,8217.381567853505,150207.0635047715
1.893130822102023,30207.993481301564,116121.89485427071
1.8931444345042217,-235.7675543665629,141531.00868909518
1.8931580452406345,-383680.3919249731,1055544.396590033
1.8931716543114723,-276558.14191947965,2156781.010664913
1.8931852617169453,56768.32944143249,340124.75619244494
1.893198867457264,-542826.1871388286,1290833.1593873664
1.893212471532637,29335.721110989885,58357.25319918331
1.8932260739432727,154670.58765612732,70173.7304862146
1.8932396746893803,219315.63566193625,124222.04942198224
1.8932532737711676,205370.90279642225,143985.21779432346
1.8932668711888407,119118.36183970641,98515.47067515363
1.8932804669426082,42144.04814556213,64362.92502609434
1.893294061032675,89412.907760782,96980.84626265072
1.893307653459247,-848232.9124343152,3208455.1161314347
1.8933212442225305,-31313921.37438217,2601552200.8666325
1.893334833322729,-902584.2649786631,5540290.903528282
1.8933484207600475,1767482.1590096867,24461626.856201388
1.8933620065346903,105180.72717454415,128771.0832895053
1.89337559064686,87094.00287842152,133039.59767591493
1.8933891730967594,98314.80940277979,237332.3944138481
1.8934027538845908,94341.29547278327,782109.0655838836
1.893416333010557,-201726.68859300655,878366.5913384494
1.893429910474858,-55931.70762455546,135573.6174123256
1.8934434862776948,-277363.8616165092,383806.167809341
1.893457060419269,797550.1563741099,2178984.904149236
1.8934706328997788,-3161868.0271799644,55018286.60329953
1.893484203719425,2069682.6295711508,8865639.028119104
1.8934977728784057,612769.8047140185,834561.6430396826
1.8935113403769186,-203709.29583043794,254072.06539665518
1.8935249062151625,-68951.91132300171,95294.18350578108
1.8935384703933347,-128161.43886291112,261313.47461036226
1.8935520329116313,557435.096218669,1643760.1375166448
1.893565593770249,205769.93548030296,143073.19493276457
1.8935791529693837,156787.96904937128,242869.42891609305
1.8935927105092316,29016.182048202914,148821.3008155592
1.8936062663899864,34506.07747151456,168533.52688302522
1.893619820611842,3799074.307391089,26838511.33908535
1.8936333731749935,1245026.2642901184,2740360.8344182335
1.8936469240796339,-78932.86232828117,151647.10709100708
1.8936604733259559,-59718.71079492791,183618.75427551568
1.8936740209141518,-810790.9644700531,3699391.51326466
1.8936875668444137,-2720020.427045464,29492062.50779698
1.8937011111169324,-800995.1783460483,6027268.132528208
1.8937146537318994,-15505.702413961544,239047.22948436625
1.8937281946895048,95151.77187068712,547898.82534045
1.8937417339899385,68601.80169569932,350962.2848889711
1.8937552716333896,270274.5392588469,1705488.358121911
1.8937688076200472,173564613.35484952,57286866967.45599
1.8937823419501,-716359.7273030914,1161515.9152154769
1.893795874623735,-13790948.271471677,381276953.441847
1.8938094056411408,211220.12846111605,154330.8811136718
1.893822935002503,304922.6782080518,182950.3730198685
1.8938364627080093,-4973611.271075495,52588619.017905466
1.8938499887578444,95525.96666452498,189482.2309839429
1.8938635131521937,277054.197626063,276474.4732703651
1.8938770358912433,-214069.46656239094,179229.61485693703
1.8938905569751763,-40555.8007388605,52077.85490679813
1.8939040764041775,-26492.037092840113,58788.57492486269
1.8939175941784292,92544.7491753865,136081.50842152996
