wavelength,spectrum,dev
1.4680639057375011,1079713.4217087536,8099.742884399094
1.4680745539271312,1062498.1346611434,7930.969854423535
1.4680852006633915,1058212.0268043112,7879.712618638109
1.4680958459468203,1066120.8684290752,7895.029388312799
1.4681064897779572,1093732.4426292642,8019.925375277605
1.4681171321573405,1107696.3675872635,8038.0598614939445
1.4681277730855098,1096056.5591828742,7927.171093532646
1.4681384125630037,1065907.4166879123,7775.736378983577
1.4681490505903616,1008278.0549448103,7491.775263106243
1.4681596871681215,947906.2228387913,7192.5325384147145
1.468170322296822,923932.4012746284,7079.225200731341
1.4681809559770023,952646.9927783614,7261.748593588616
1.4681915882092,1006129.88879985,7595.649077346652
1.4682022189939543,1069215.1333162924,8046.175212035716
1.4682128483318027,1121687.6818457344,8537.134386588774
1.4682234762232844,1163774.7551501954,9287.22741945973
1.4682341026689365,1180404.8757972335,10697.61646397676
1.4682447276692976,1205488.1630349772,13688.38718662224
1.468255351224906,1218609.665999242,16217.513023036736
1.4682659733362993,1187170.9120355113,14759.955194564856
1.468276594004015,1117512.826819818,11450.785223879044
1.4682872132285911,1051332.8709730145,9227.699394323758
1.4682978310105648,1013499.2920629968,8254.405622233986
1.4683084473504746,998395.0296351076,7892.840138467442
1.4683190622488576,986667.0156908771,7681.724088469923
1.4683296757062512,979365.9740783377,7588.24308673796
1.468340287723192,993347.5759048612,7741.001795603217
1.4683508983002178,1018480.9092690201,8152.861987899178
1.468361507437866,1067176.0723604483,9195.907955140518
1.468372115136674,1128162.1132266636,11149.28458224104
1.4683827213971776,1201130.968593799,13264.161769686363
1.4683933262199147,1238707.0039901065,13171.979513793613
1.4684039296054219,1205412.0866689077,11180.404072424602
1.4684145315542358,1145911.7343293966,9397.341070992235
1.4684251320668935,1106804.3314069782,8492.322199383716
1.4684357311439304,1090140.0147140722,8104.314994461992
1.4684463287858844,1086249.4605978322,8005.885094550034
1.4684569249932915,1093804.8234190268,8122.564420072715
1.4684675197666879,1105389.0146071739,8315.193401632321
1.46847811310661,1118297.3051841352,8624.325249381302
1.4684887050135937,1132708.6444771711,9132.26376717736
1.4684992954881753,1138226.0601521106,10158.327141407808
1.4685098845308904,1159970.0885402083,12718.945868380257
1.4685204721422758,1190576.940771048,18902.94143129901
1.468531058322867,1238807.9098133298,28632.874789301186
1.4685416430731995,1284156.648794422,29420.19764126791
1.4685522263938091,1234507.4699971972,20992.399344963083
1.4685628082852311,1197368.2597476365,16944.617929119635
1.468573388748002,1193406.518330993,16784.991234706944
1.4685839677826558,1201424.5832722543,17201.891600240313
1.4685945453897298,1205990.0517186173,15010.919346874025
1.4686051215697575,1181784.9153652706,12029.597533595514
1.468615696323275,1171137.79948564,10194.501817140115
1.468626269650817,1171157.142885131,9250.416472056952
1.468636841552919,1163610.8127030428,8785.880065522299
1.4686474120301158,1175680.3091140517,8683.749389520768
1.4686579810829419,1181933.2944629206,8632.310195507573
1.4686685487119322,1173784.7802285808,8527.629045653444
1.468679114917622,1159621.9073219786,8444.274641065695
1.4686896797005455,1154376.3080617385,8515.467697260865
1.4687002430612373,1165713.7593258563,8717.142705701875
1.468710805000232,1183101.9262303123,8824.636654572127
1.4687213655180635,1180932.3844758458,8608.649090978588
1.4687319246152666,1164459.0379242857,8233.130206210584
1.4687424822923754,1149053.254241288,7972.699439783542
1.4687530385499241,1133913.7695602826,7789.289870908055
1.4687635933884462,1111922.2512430248,7637.749720053811
1.4687741468084763,1079936.699712882,7523.425217380697
1.4687846988105486,1035301.904868251,7327.512453110702
1.4687952493951966,977449.2401413729,7075.741898914446
1.468805798562953,926561.4865414684,6859.604740482078
1.4688163463143526,890484.5823103259,6755.675570622494
1.4688268926499295,879904.2211176378,6834.313308527547
1.4688374375702153,891168.9382640029,6997.6040397035495
1.4688479810757455,896402.2634484593,7072.960622333888
1.4688585231670521,874977.2632128167,6888.19373561181
1.4688690638446689,873606.5170684517,6824.52313009585
1.4688796031091285,927167.8117447511,7044.38407805199
1.4688901409609647,1001066.744320678,7338.0045853167785
1.4689006774007096,1068613.9905558068,7644.711466197017
1.4689112124288974,1108231.1622074933,7813.015915562429
1.4689217460460595,1123008.8573097996,7937.984922917469
1.4689322782527297,1114342.1244467243,7987.282242946624
1.4689428090494405,1094778.1078395387,8017.406126290766
1.4689533384367242,1088671.4307424226,8108.9738025821935
1.4689638664151132,1088242.1682645513,8311.355530728291
1.4689743929851407,1104867.7200070855,8727.604875904122
1.4689849181473382,1115083.847609666,9168.626316803258
1.468995441902238,1119671.2700367495,9633.064078044597
1.469005964250373,1138142.5172826163,10041.688525029467
1.4690164851922745,1149751.6027748461,10385.54938952316
1.4690270047284752,1150096.6549729244,10803.88468162568
1.4690375228595067,1167599.7137430743,11957.518582972169
1.4690480395859011,1197829.8259853688,13644.655066541747
1.4690585549081896,1216851.0833844868,14277.358612595699
1.4690690688269046,1214650.7390258985,13182.753568164613
1.4690795813425768,1224989.5713046507,11973.66670535759
1.4690900924557388,1238278.660963757,11527.748929456106
1.4691006021669217,1225789.915976312,11644.958430701881
1.4691111104766565,1211887.6858055885,12720.92437450528
1.4691216173854749,1224660.97744502,15586.90950514105
1.4691321228939076,1232381.9930190153,21721.37592256877
1.4691426270024865,1287454.3862938378,33220.74164412198
1.4691531297117422,1339010.9454892282,36721.2320137097
1.469163631022205,1299182.4170334532,27630.07376019048
1.4691741309344075,1287275.4232815106,22200.93775203506
1.4691846294488788,1288988.0531215104,21433.77360257979
1.4691951265661498,1307700.1531947104,24001.94142372729
1.4692056222867524,1365290.8761489207,31046.598585561354
1.4692161166112163,1358922.554128225,40881.82696655006
1.4692266095400717,1318517.975394601,55788.76280613767
1.4692371010738496,1282573.9161143121,62344.1603873738
1.46924759121308,1158924.2432757101,40697.35582552467
1.4692580799582928,1111153.1632548966,23810.747606315268
1.469268567310019,1098849.1195946662,16039.870280901874
1.469279053268788,1093468.2072110707,13114.24926804447
1.4692895378351296,1072685.6563778676,11600.052348193127
1.4693000210095748,1063588.3165319145,10766.182873683476
1.4693105027926519,1080902.8721468383,10451.640756566845
1.469320983184892,1119305.197993961,10516.797274641473
1.4693314621868239,1245695.531130467,28081.668381218326
1.4693419397989773,1258704.0720686596,28246.309200745443
1.4693524160218818,1263890.5799885925,28189.06919139382
1.4693628908560674,1240691.3135761702,28384.194505922937
1.4693733643020626,1209408.723708003,28458.616359137945
1.4693838363603968,1178289.1004723788,29306.28987527039
1.4693943070315991,1165234.2534604343,30335.45782043263
1.469404776316199,1227704.1295393077,32787.962540515815
1.4694152442147255,1231585.8433303323,33907.482562202575
1.4694257107277073,1231127.9863823769,35466.85204758771
1.469436175855673,1352207.224594434,40569.55572605696
1.469446639599152,1423671.5576618935,47369.91512868805
1.4694571019586726,1396913.89268186,51135.905088824744
1.469467562934763,1335742.2338011365,54874.2116058519
1.4694780225279522,1344251.9927663675,63067.66001131449
1.469488480738769,1439649.3599950504,79382.49593252073
1.4694989375677407,1432009.9266896157,101988.43009217555
1.4695093930153962,1478308.2828685548,145015.99140023018
1.469519847082264,1717019.944971393,274050.2182622997
1.4695302997688715,2966311.428196323,1290369.3780028133
1.4695407510757479,3221354.5172585775,3239500.980730746
1.4695512010034197,538456.6972461331,725849.275929575
1.469561649552415,146281.38797051302,3954346.1959303427
1.4695720967232628,-498667.2015853393,1297055.4125062085
1.4695825425164897,7087.042227065624,638393.8063720393
1.4695929869326232,-2974983.6180510507,14127038.801296603
1.4696034299721914,78100525.86229652,3434422282.3710084
1.469613871635722,1013438.8033477309,3409565.6819439908
1.469624311923742,4868426.628980117,23201031.381365385
1.4696347508367784,7845511.138671992,60620530.51671645
1.4696451883753583,1103040.9685398457,2268843.8139906675
1.4696556245400094,-490697.61768604966,2998647.459451154
1.469666059331259,-6723521.875593216,133613616.3438783
1.4696764927496329,-253424.23661365,1222975.1827701852
1.4696869247956594,-28011.360508174803,687782.9222342309
1.4696973554698645,-54009.9608742338,581366.4160648496
1.4697077847727749,547650.3218991068,1055592.9636441579
1.469718212704917,1287085.6386083404,1277615.3783652603
1.4697286392668178,3477809.5260750772,4265546.122823062
1.4697390644590043,1876622.9979605812,579143.4735058532
1.469749488282002,1197899.5357917054,250827.20130697108
1.4697599107363373,1245423.477870053,197695.86565564596
1.4697703318225364,1275663.7319981954,162776.21268366388
1.4697807515411263,1191867.7979182878,128827.1526000312
1.4697911698926316,1159550.5877309476,99424.0516539286
1.4698015868775802,1198999.6000416428,75652.63788737029
1.4698120024964965,1251784.1066744004,59929.015333114316
1.4698224167499065,1298488.8922405501,49554.517689316475
1.4698328296383367,1235988.825505463,40041.63620973775
1.4698432411623117,1138879.885677474,33580.83000771802
1.469853651322358,1050628.230463729,29762.612018872627
1.4698640601190005,1036558.6041949121,28234.470441538873
1.4698744675527655,1077964.987284279,28795.659452297525
1.4698848736241772,1141964.9296360787,28775.578660536325
1.4698952783337613,1189642.579138009,27358.583791251174
1.4699056816820433,1212069.7106412693,25821.398300722565
1.4699160836695477,1222230.5757719022,24830.459651149435
1.4699264842968,1252323.5733663968,25189.244403972574
1.4699368835643252,1256417.806445236,25207.869030335067
1.4699472814726473,1236946.7994949853,25144.091550051853
1.4699576780222923,1262648.206664823,25593.993336960015
1.4699680732137836,1292050.3408947974,25214.791999338326
1.4699784670476468,1291960.4060390168,24076.641265709524
1.4699888595244066,1289739.495427571,23128.220669711704
1.469999250644586,1246240.212952912,21640.008196307925
1.4700096404087108,1227779.448907454,20750.66379264017
1.4700200288173044,1221528.4194275525,20129.61190961422
1.470030415870892,1202454.0198488215,19575.902318914406
1.4700408015699964,1206876.8369086962,19622.44298069579
1.4700511859151426,1189083.377844408,19280.32013574864
1.4700615689068537,1171861.1316651036,18680.058961789688
1.4700719505456545,1157780.6024968475,18475.241671099117
1.470082330832068,1152157.560746049,18427.48638630076
1.4700927097666188,1169999.160751162,18580.66061588261
1.4701030873498298,1167644.4634585197,18686.411407144205
1.470113463582225,1141239.4119510949,18241.699189653962
1.4701238384643271,1112148.9180189762,17523.352029999725
1.4701342119966603,1096274.432710841,17211.717568443084
1.4701445841797471,1034268.6195184945,16714.11039763142
1.4701549550141115,1013119.0616067034,16672.92269826839
1.4701653245002764,996745.5674388926,16491.227984936882
